Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Day,Ship_Year,Ship_Month,Profit_Margin,High_Value_Order
516,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0,1379.977,2017,1,22,2017,1,46,Yes
517,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,2017,1,22,2017,1,27,No
518,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0,5.382,2017,1,22,2017,1,45,No
519,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301,2017,1,22,2017,1,5,Yes
520,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877,2015,3,22,2015,3,28.75,No
521,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136,2015,3,22,2015,3,-20,No
522,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168,2015,3,22,2015,3,-150,No
523,CA-2017-145142,2017-01-23,2017-01-25,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0,21.098,2017,1,23,2017,1,10,No
524,US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,2016,5,21,2016,5,-22.5,No
525,US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,66.26,2,0,27.1666,2016,5,21,2016,5,41,No
526,CA-2015-158792,2015-12-26,2016-01-02,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.2,5,0,10.434,2015,12,26,2016,1,47,No
527,CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747,2017,10,21,2017,10,6.25,Yes
528,CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,2017,10,21,2017,10,11.25,No
529,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,2015,9,3,2015,9,-20,No
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058,2015,9,3,2015,9,-22.5,Yes
531,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,2015,9,3,2015,9,37.5,No
532,CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,2015,11,7,2015,11,6.25,No
533,US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.397,2017,9,7,2017,9,5,No
534,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386,2016,5,29,2016,6,28,Yes
535,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0,11.375,2016,5,29,2016,6,50,No
536,CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,2016,7,10,2016,7,8.75,No
537,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,2017,9,3,2017,9,-160,No
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36,2015,12,3,2015,12,31.25,No
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938,2015,12,7,2015,12,27,No
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0,70.98,2015,12,7,2015,12,25,No
541,CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316,2014,2,1,2014,2,44,No
542,CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864,2016,7,14,2016,7,10,No
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246,2015,12,18,2015,12,-22.5,Yes
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,2014,5,11,2014,5,12.5,No
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small�Office Telephone�- Titanium,100.792,1,0.2,6.2995,2014,5,11,2014,5,6.25,No
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,2014,5,11,2014,5,-127.5,No
547,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,2017,11,19,2017,11,33.75,No
548,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0,6.4128,2017,11,19,2017,11,48,No
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,2015,11,15,2015,11,6.25,No
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2015,11,15,2015,11,-150,No
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,2015,11,15,2015,11,-20,No
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0,2016,4,15,2016,4,0,Yes
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,2017,9,11,2017,9,17.5,No
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,2017,11,24,2017,11,23.75,No
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.9872,2017,6,29,2017,7,24,Yes
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2014,3,3,2014,3,17.5,No
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936,2016,6,10,2016,6,48,No
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048,2016,6,10,2016,6,-16.25,Yes
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0,15.552,2016,6,10,2016,6,48,No
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614,2017,11,20,2017,11,39,No
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2017,11,20,2017,11,32.5,No
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,0.2,1.3,2014,9,14,2014,9,10,No
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743,2014,9,14,2014,9,28.75,No
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0,0,2015,12,7,2015,12,0,No
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0,1.2006,2015,12,7,2015,12,46,No
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,12,7,2017,12,12.5,No
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016,2017,10,1,2017,10,49,No
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672,2017,10,1,2017,10,33.75,No
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312,2017,10,1,2017,10,48,No
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0,2017,10,1,2017,10,0,No
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0,34.776,2017,12,28,2018,1,48,No
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0,6.4216,2017,12,28,2018,1,46,No
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,0.2,11.2266,2017,12,28,2018,1,33.75,No
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0,4.0095,2017,12,28,2018,1,27,No
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0,2.3814,2016,11,3,2016,11,27,No
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.7528,2015,9,18,2015,9,49,No
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0,9.7608,2015,9,18,2015,9,49,No
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19,2015,9,18,2015,9,30,No
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,2017,7,20,2017,7,12.5,No
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148,2017,7,20,2017,7,-65,No
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456,2015,9,10,2015,9,3,No
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,12,1,2017,12,11.25,No
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,12,1,2017,12,8.75,No
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,12,1,2017,12,11.25,No
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,12,1,2017,12,-70,No
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,406.368,4,0.2,30.4776,2017,12,1,2017,12,7.5,No
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686,2015,7,3,2015,7,7,No
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0,144.5157,2015,7,3,2015,7,49,No
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,20,2016,3,-23.75,No
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2016,3,20,2016,3,35,No
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,2016,3,20,2016,3,-76.67,No
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,2016,3,20,2016,3,35,No
593,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,2014,1,9,2014,1,12.5,No
594,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,2014,1,9,2014,1,31.25,No
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748,2014,8,8,2014,8,29,No
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2014,8,8,2014,8,36.25,Yes
